0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 
2.842722	 2.839137	 2.836473	 2.834834	 2.834834	 2.836678	 2.841902	 2.849586	 2.858498	 2.882264	 2.902752	 2.916684	 2.921601	 2.910743	 2.891689	 2.867718	 
7.860616	 7.864034	 7.858622	 7.840392	 7.816750	 7.827004	 7.855204	 7.897931	 7.948349	 8.082796	 8.196734	 8.271934	 8.299279	 8.238322	 8.134638	 8.001900	 
13.965034	 14.033730	 14.048995	 13.970122	 13.847997	 13.873948	 13.950276	 14.064770	 14.199107	 14.557342	 14.862655	 15.066197	 15.135402	 14.976639	 14.696768	 14.340569	 
21.430273	 23.090645	 24.395870	 26.424210	 27.688717	 25.816462	 26.121090	 24.063343	 22.545483	 22.948887	 24.188513	 25.137081	 27.875717	 26.636847	 23.620728	 21.397848	 
24.967924	 27.637640	 29.515585	 32.995159	 35.703056	 31.299080	 29.011183	 26.901133	 25.043283	 25.625053	 27.495966	 31.819559	 35.351383	 35.580471	 30.525394	 25.661226	 
26.566074	 29.301624	 31.912264	 37.327156	 38.992222	 34.070728	 29.680105	 26.329992	 24.938482	 25.546799	 28.193665	 32.411907	 36.115520	 36.290394	 35.163700	 27.544127	 
26.226051	 27.907038	 31.224657	 35.587536	 36.892998	 32.584824	 28.440756	 24.642641	 25.449871	 24.255291	 26.406422	 30.512051	 33.513283	 33.879936	 34.492012	 26.867695	 
25.598936	 24.895214	 27.853546	 31.777176	 31.638794	 29.644072	 26.417414	 25.706942	 25.104475	 25.516245	 24.156054	 26.795433	 28.273754	 28.861032	 29.579943	 24.562761	 
24.022175	 24.188995	 23.651047	 26.560099	 26.597588	 26.541355	 27.193642	 26.846880	 23.562950	 27.283613	 24.434542	 24.955622	 28.743763	 25.122442	 23.962194	 24.702579	 
21.344172	 23.911509	 20.416342	 25.033062	 28.881008	 27.221109	 30.722393	 28.532307	 24.435579	 30.126951	 28.385485	 26.348337	 28.399759	 25.842619	 18.691189	 24.790398	 
20.986399	 24.603163	 22.178883	 27.143196	 30.873529	 29.899448	 33.494373	 30.923761	 28.589027	 32.190502	 32.236366	 27.745991	 27.341944	 26.422464	 18.446365	 25.122963	 
23.739233	 26.169106	 24.608530	 29.026691	 32.580177	 31.290102	 35.481689	 32.353607	 32.825245	 32.390598	 33.322319	 29.299503	 24.548420	 27.285784	 20.763737	 25.903229	 
