139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 139.445313	 
135.023438	 137.929688	 141.726563	 145.304688	 145.292969	 144.390625	 142.867188	 141.144531	 139.222656	 137.429688	 135.742188	 134.382813	 133.644531	 133.796875	 133.179688	 133.441406	 
126.828125	 131.972656	 139.324219	 148.007813	 151.140625	 148.503906	 145.210938	 141.964844	 139.000000	 136.128906	 134.175781	 135.070313	 137.421875	 135.265625	 127.843750	 124.246094	 
118.804688	 125.429688	 136.074219	 144.957031	 149.593750	 145.941406	 146.476563	 142.082031	 136.867188	 135.175781	 131.042969	 134.238281	 141.757813	 137.234375	 125.750000	 116.609375	 
109.406250	 118.265625	 126.914063	 136.972656	 145.117188	 136.265625	 138.570313	 125.726563	 117.761719	 118.382813	 124.136719	 130.394531	 146.093750	 138.445313	 122.718750	 111.046875	 
95.628906	 105.796875	 115.269531	 128.523438	 140.476563	 124.566406	 116.531250	 106.011719	 98.722656	 98.890625	 106.500000	 119.679688	 132.335938	 132.214844	 118.789063	 99.039063	 
81.851563	 92.375000	 100.148438	 119.511719	 128.414063	 111.050781	 96.117188	 85.234375	 79.683594	 79.050781	 87.601563	 97.531250	 107.843750	 107.578125	 109.144531	 84.925781	 
68.039063	 74.671875	 82.968750	 97.945313	 103.718750	 90.812500	 78.039063	 66.468750	 68.285156	 62.437500	 69.320313	 76.789063	 83.585938	 83.871094	 86.101563	 69.191406	 
58.593750	 59.089844	 64.917969	 77.343750	 79.023438	 72.511719	 62.265625	 60.042969	 59.117188	 58.148438	 56.453125	 58.558594	 64.417969	 61.625000	 64.601563	 55.593750	 
49.496094	 50.957031	 49.113281	 58.804688	 55.636719	 58.238281	 56.074219	 55.742188	 49.875000	 56.980469	 50.937500	 51.558594	 58.832031	 51.695313	 46.882813	 50.703125	 
40.398438	 45.757813	 38.519531	 47.375000	 55.464844	 51.671875	 58.441406	 53.691406	 46.589844	 58.632813	 54.375000	 50.023438	 53.246094	 48.968750	 33.648438	 47.214844	 
