11,875,-2.3591,0.38866,4.086,1
11,861,3.0894,1.1754,4.4688,2.7653
11,853,4.9656,1.2496,4.5499,2.8875
11,849,0.81649,0.13452,1.4142,1
11,839,2.4102,0.79415,3.5065,2.381
11,831,-2.447,0.57013,1.5119,3.9644
11,824,1.5593,0.29665,2.8196,1.1061
11,817,-1.1744,0.19348,2.0341,1
11,814,-2.2607,0.43007,2.1269,2.1258
11,808,2.8896,0.86917,3.8653,2.364
11,782,0.56922,0.12107,0.19127,6.6546
11,777,1.8471,0.3043,3.1992,1
11,770,-4.4263,0.84204,9.2728,0.95468
11,766,3.2114,0.52907,5.5622,1
11,756,-5.4823,1.166,4.7094,2.603
11,747,0.41662,0.079258,0.41865,1.9903
11,729,-6.9097,1.6099,3.0635,5.5247
11,715,2.0069,0.46758,2.3706,2.0737
11,709,-0.65967,0.1537,0.62072,2.6032
11,673,-0.31728,0.060359,0.92412,0.68666
11,654,0.10634,0.02023,0.048516,4.3837
11,633,-8.6362,1.4228,14.958,1
11,621,-0.92874,0.19754,0.84927,2.4453
11,590,-0.7862,0.16722,0.48521,3.6232
11,583,-4.9089,0.80875,8.5025,1
11,567,-1.0318,0.16999,1.7871,1
11,511,-3.8923,0.64126,6.7416,1
11,508,6.1904,1.0199,10.722,1
11,503,-1.0625,0.17505,1.8403,1
11,491,-0.30338,0.049982,0.52547,1
11,452,0.83257,0.13717,1.4421,1
11,447,-2.6831,0.44205,4.6473,1
11,419,2.0379,0.43344,2.5915,1.7583
11,399,11.126,1.8331,19.272,1
11,391,3.8256,1.2069,2.861,4.4348
11,336,12.259,2.0196,21.233,1
11,287,-3.2455,1.0239,4.0591,2.6518
11,279,4.4455,0.73241,7.6999,1
11,244,-4.4013,0.72511,7.6232,1
11,213,-3.7956,1.1417,6.7739,1.7719
11,162,3.0353,0.50008,5.2574,1
11,158,3.5307,0.94988,2.0362,4.9043
11,140,-1.3909,0.22915,2.4091,1
11,137,1.2444,0.23673,1.6093,1.5465
11,116,-6.5165,1.0736,11.287,1
11,113,-2.9193,0.48096,5.0564,1
11,80,0.34956,0.057591,0.60546,1
10,993,0.80209,0.1706,0.37635,4.7656
10,985,-1.7861,0.48053,1.8101,2.791
10,921,3.984,0.65637,6.9005,1
10,911,4.9524,1.4132,2.6536,5.5989
10,907,7.975,2.007,4.8992,4.3068
10,900,2.6753,0.44075,4.6337,1
10,897,2.892,0.82525,3.66,2.3705
10,884,3.0967,0.77932,1.4508,5.6472
10,877,2.2651,0.48178,1.1736,4.3158
10,858,-1.6627,0.75849,2.5034,3.1853
10,848,3.0376,1.119,4.391,2.6792
10,834,4.4149,1.1878,2.9868,4.1808
10,826,8.525,1.9863,11.77,1.7741
10,816,1.4884,0.37456,2.0337,1.9363
10,810,8.9263,2.9412,11.881,2.6026
10,791,1.347,0.22192,2.3331,1
10,786,5.6374,1.0724,1.988,5.6713
10,779,2.6432,0.71112,1.4738,5.0728
10,768,3.7811,0.95156,3.8267,2.6142
10,763,4.2211,0.69543,7.3111,1
10,760,-2.0133,0.383,2.4478,1.645
10,753,6.7949,1.71,4.1335,4.3492
10,745,-1.7909,0.41727,1.3764,3.1871
10,731,3.9135,1.0529,1.9348,5.721
10,721,-5.9566,1.1332,22.564,0.52797
10,713,-2.0594,0.67857,3.0212,2.3613
10,694,8.382,1.3809,14.518,1
10,684,-3.1842,0.5246,5.5152,1
10,671,1.8059,0.42077,7.6746,0.5764
10,652,-5.4464,1.269,3.6284,3.6768
10,635,-7.0993,1.51,3.4802,4.5614
10,626,-0.81662,0.13454,1.4144,1
10,618,-2.2956,0.57772,2.9782,2.0394
10,587,1.3177,0.33162,1.0513,3.3163
10,582,4.211,0.89565,2.4904,3.7809
10,576,0.9428,0.17936,0.54872,3.4364
10,572,-2.3565,0.38823,4.0816,1
10,566,5.2325,1.1129,2.771,4.2224
10,546,-0.37545,0.071425,0.33065,2.271
10,542,3.9722,0.65442,6.8801,1
10,515,-1.1062,0.21044,0.63627,3.4772
10,510,5.8638,1.3662,5.0078,2.8682
10,502,1.0575,0.22493,0.61594,3.8392
10,498,3.298,0.54335,5.7123,1
10,490,-4.7567,1.0117,5.3752,1.9788
10,454,3.4741,0.73891,4.033,1.9262
10,449,6.0619,1.2893,3.5862,3.7797
10,435,-0.88373,0.16812,3.5262,0.50123
10,416,-3.8905,0.97909,5.9876,1.7191
10,412,8.2217,1.3545,14.24,1
10,407,-3.0024,0.49465,5.2003,1
10,402,-2.8685,0.47259,4.9684,1
10,398,-3.3372,1.1877,2.2855,5.4636
10,357,3.1396,0.51726,5.438,1
10,350,3.6994,0.60947,6.4075,1
10,347,0.82245,0.15646,0.44445,3.701
10,341,-3.0419,0.50115,5.2687,1
10,338,-2.0972,0.44606,0.797,5.8839
10,325,-1.2897,0.21249,2.2339,1
10,322,-0.7701,0.1465,7.7447,0.19887
10,312,-2.3617,0.38909,4.0906,1
10,309,-1.4384,0.27363,2.3133,1.2436
10,285,4.8988,1.6801,4.8597,3.6346
10,281,6.9162,1.471,4.1245,3.7495
10,259,1.1955,0.22744,0.7883,3.0332
10,249,3.6411,0.59988,6.3066,1
10,246,5.3721,1.1426,3.5519,3.3819
10,233,5.9673,0.98312,10.336,1
10,211,4.7594,1.5682,7.4909,2.201
10,199,-2.56,0.48701,2.4651,2.077
10,188,-3.324,0.54762,5.7573,1
10,185,-6.9013,1.137,11.953,1
10,172,3.3939,0.64565,2.6946,2.5191
10,168,-2.1127,0.34807,3.6594,1
10,165,-12.884,2.1226,22.316,1
10,161,-3.1392,0.99035,2.2885,4.5496
10,151,-0.08312,0.013694,0.14397,1
10,148,-1.4751,0.28062,3.0949,0.95324
10,139,-5.5225,1.3898,10.935,1.3362
10,129,3.6215,0.68894,2.5601,2.8291
10,125,-4.6835,0.77162,8.1121,1
10,115,3.5163,0.81928,3.1396,2.7434
10,108,3.6685,0.69789,5.7879,1.2677
10,85,9.6247,1.5857,16.671,1
10,82,-2.8921,0.61513,2.4017,2.6926
10,28,-3.2513,0.53565,5.6314,1
10,21,-1.5665,0.29802,1.2583,2.4899
9,991,3.2592,1.1178,3.3135,3.5465
9,920,-2.3128,0.49191,2.0177,2.5631
9,909,-3.206,1.2198,2.2412,5.7218
9,899,-1.0862,0.3579,1.5475,2.4315
9,879,-2.2433,0.73918,1.5248,5.0964
9,851,-3.5564,2.0853,7.035,3.1163
9,828,-5.3958,1.9204,4.4782,4.5084
9,820,-5.6565,0.93192,9.7974,1
9,812,-2.2309,0.92495,2.6993,3.6025
9,798,-2.6973,0.44438,4.6718,1
9,795,-5.7025,1.0848,9.1278,1.2495
9,790,-5.091,1.0828,7.5135,1.5151
9,784,-3.4715,1.1439,2.2244,5.4063
9,765,-4.0702,1.2243,4.3687,2.9462
9,758,-4.8005,1.5144,3.6371,4.3775
9,749,1.9239,0.5176,1.7924,3.0359
9,725,9.6259,2.8954,5.3641,5.6747
9,719,3.6641,1.3941,5.403,2.7126
9,705,-1.8486,0.35167,0.92959,3.9772
9,701,-7.4414,1.226,12.889,1
9,693,-6.9084,1.4694,4.1511,3.7214
9,689,2.0154,0.33204,3.4908,1
9,686,4.1844,0.88999,2.8024,3.3388
9,669,-2.8595,0.7693,7.2537,1.115
9,657,-6.8664,1.1312,11.893,1
9,650,5.9408,1.5983,4.0824,4.116
9,637,6.1433,1.546,3.2267,5.0373
9,628,5.105,1.0858,2.8816,3.9613
9,623,3.5409,1.0104,2.3679,4.4862
9,585,-2.7111,0.89332,2.5697,3.6547
9,578,-4.4579,1.0386,4.0413,2.702
9,571,-6.2449,1.3282,4.9186,2.839
9,564,-7.1311,1.7946,4.4238,4.2649
9,560,-0.85462,0.16258,0.68345,2.5009
9,544,3.6814,0.92646,4.2438,2.2952
9,539,4.5109,0.74317,7.8131,1
9,518,1.2246,0.20176,2.1211,1
9,513,-2.5811,0.77636,2.1459,3.8036
9,500,-1.7037,0.45837,1.4927,3.2284
9,488,2.4016,0.6044,2.3555,2.6976
9,471,1.3084,0.2489,3.0262,0.86469
9,467,2.8563,0.47057,4.9472,1
9,451,-2.9081,0.87473,2.4144,3.8088
9,433,-2.0025,0.46657,6.6746,0.73489
9,429,-0.75678,0.12468,1.3108,1
9,414,2.7055,0.81379,2.6523,3.2257
9,406,3.3605,0.71476,2.7482,2.7343
9,401,5.6273,2.2069,4.5093,5.1454
9,368,10.942,1.8027,18.952,1
9,365,7.444,1.4161,4.4755,3.3266
9,356,-2.3719,0.50448,2.8139,1.8848
9,349,6.9275,1.7434,6.0439,3.0325
9,340,1.2803,0.34444,0.78199,4.6306
9,333,4.1073,0.67668,7.114,1
9,324,-2.9549,0.74362,7.8854,0.99143
9,316,-2.9293,0.55727,1.5074,3.8866
9,311,1.8435,0.46394,2.1727,2.2449
9,298,-5.1364,0.97714,2.7848,3.6889
9,283,-2.3599,0.95234,2.3342,4.2893
9,261,-4.5399,1.0578,3.3349,3.3346
9,253,-6.2672,1.1923,3.6689,3.4164
9,248,-3.6597,0.9846,2.8782,3.5964
9,238,-9.5252,1.5693,16.498,1
9,235,1.701,0.36179,1.3506,2.8162
9,223,-5.5759,1.0607,1.7663,6.3135
9,209,-2.1824,0.77671,3.0854,2.6465
9,203,2.8003,0.53273,3.5424,1.581
9,197,3.4003,0.79225,3.0122,2.7651
9,191,2.5151,0.41437,4.3563,1
9,187,3.6442,0.84908,2.9237,3.0532
9,174,5.9526,1.3869,5.4102,2.6951
9,167,1.6792,0.39123,0.84338,4.8769
9,153,2.7653,0.98417,2.4628,4.2011
9,146,1.7817,0.41512,2.4769,1.7619
9,135,5.2892,1.5093,5.069,3.1303
9,131,7.3421,1.7107,6.5504,2.7455
9,124,6.6327,1.4107,3.8798,3.8227
9,120,0.41037,0.078068,0.84893,0.96679
9,112,-4.7901,1.2887,4.6251,2.9293
9,106,-4.3096,1.0041,4.6841,2.2536
9,98,-2.105,0.40044,0.90472,4.6533
9,94,3.9277,0.64709,6.803,1
9,84,-5.5387,1.4901,3.2158,4.8715
9,75,9.4527,1.5573,16.373,1
9,72,1.945,0.32045,3.3689,1
9,59,0.7513,0.14293,1.1886,1.2642
9,27,2.9343,0.6241,1.7573,3.7337
9,23,6.8066,1.5859,8.0575,2.0692
9,17,5.8388,0.96195,10.113,1
9,14,1.8018,0.29685,3.1208,1
8,996,-3.2801,1.2084,3.4925,3.6373
8,968,-4.0703,0.67059,7.05,1
8,963,-2.9576,0.48727,5.1227,1
8,957,-1.1086,0.18265,1.9202,1
8,954,4.3128,0.82045,2.5449,3.3893
8,943,-1.6152,0.2661,2.7976,1
8,928,1.7851,0.2941,3.0919,1
8,918,3.3047,1.4405,2.8512,5.3116
8,890,4.172,1.4848,6.6725,2.3395
8,886,4.7446,1.6886,3.6456,4.8695
8,836,5.0468,3.4616,8.9769,4.0541
8,819,4.9702,2.2174,6.4195,3.6315
8,797,4.8676,1.225,4.8586,2.6506
8,788,3.1452,1.2335,2.6135,4.9619
8,762,2.9503,1.286,3.1727,4.2614
8,743,8.615,2.5913,9.7584,2.7918
8,734,-1.469,0.24202,2.5444,1
8,723,-2.9767,1.4438,3.1278,4.8527
8,703,-6.1445,1.5463,3.828,4.2468
8,696,4.3143,1.0857,2.5981,4.3934
8,688,-3.6829,0.99082,2.5538,4.0789
8,667,1.5312,0.46056,1.3479,3.5921
8,659,3.1944,0.67942,2.1295,3.3542
8,648,-5.4835,1.6494,3.6694,4.7257
8,642,1.6357,0.26949,2.8332,1
8,639,-4.6229,1.3192,2.6988,5.1389
8,630,-3.279,0.8252,2.0613,4.2088
8,616,-3.445,1.0868,2.5623,4.4591
8,601,-3.2692,0.53859,5.6623,1
8,595,1.9708,0.32469,3.4135,1
8,580,2.3076,0.93124,2.6538,3.6891
8,569,3.5336,1.1643,2.5138,4.8694
8,558,2.9635,0.69048,2.048,3.5445
8,541,-4.434,1.3337,4.4576,3.1455
8,536,-4.2284,0.69664,7.3239,1
8,533,-7.4348,1.2249,12.878,1
8,530,-0.99158,0.16336,1.7175,1
8,517,5.9086,2.0264,4.6491,4.5823
8,505,3.9557,1.1898,4.0548,3.085
8,493,6.395,1.8249,6.8016,2.8206
8,480,-2.1245,0.35001,3.6797,1
8,469,-2.189,0.55087,2.3396,2.4754
8,462,-0.21702,0.035753,0.37588,1
8,459,3.7199,0.61286,6.4431,1
8,456,3.3849,1.1153,3.0853,3.8004
8,437,-4.1147,1.107,6.7779,1.7171
8,428,-1.405,0.29883,1.0873,2.8894
8,424,-8.8035,1.4504,15.248,1
8,421,-5.4494,1.7956,5.4335,3.4743
8,404,-2.5082,1.119,2.3087,5.0957
8,383,-4.1607,0.68548,7.2066,1
8,380,-0.16604,0.027356,0.2876,1
8,377,-4.6706,0.88852,3.1643,2.952
8,367,-3.3557,0.8445,1.5979,5.5565
8,361,-6.4398,1.2251,3.6649,3.5143
8,354,2.3974,0.60333,3.3598,1.8879
8,345,-8.1082,2.3137,5.8684,4.145
8,335,-3.0615,0.96582,2.4257,4.1859
8,327,-5.8162,1.6597,4.506,3.8723
8,318,-7.9281,1.8472,5.7209,3.3945
8,307,3.8191,1.0898,4.1552,2.7573
8,301,-2.0027,0.32995,3.4688,1
8,296,3.6319,1.6204,3.9028,4.3648
8,276,1.431,0.23576,2.4786,1
8,269,-4.1776,0.68826,7.2358,1
8,257,7.9048,2.1267,5.8124,3.8466
8,251,4.4622,1.4703,3.7198,4.1555
8,241,8.7772,1.446,15.203,1
8,237,8.3067,2.2348,5.4676,4.2971
8,221,2.9585,1.1939,3.2739,3.834
8,205,-4.0403,0.94135,4.2051,2.3535
8,195,-2.3831,0.64115,2.2437,3.0043
8,190,-2.3482,0.67009,2.368,2.975
8,170,-3.4512,1.1372,2.7578,4.335
8,150,-2.2397,0.95272,2.6708,3.7502
8,133,-3.7015,1.3636,3.5256,4.0662
8,122,-2.6747,0.76324,2.1236,3.7785
8,110,2.4027,0.85512,2.6952,3.3356
8,102,1.4733,0.28027,0.81241,3.6269
8,96,2.8261,0.71121,1.8098,4.1314
8,87,4.109,1.2359,2.4968,5.2042
8,74,-6.687,1.558,4.5395,3.6083
8,69,3.3284,0.63319,1.4475,4.5989
8,65,-0.6602,0.12559,0.30069,4.3912
8,61,1.2573,0.29293,2.5682,1.1991
8,37,-4.8485,0.92236,3.3095,2.93
8,25,-2.2538,0.71103,1.9348,3.8636
8,16,-1.9589,0.4564,1.6506,2.9069
8,11,-3.3961,0.64607,3.0561,2.2225
8,2,-5.163,0.98219,1.8612,5.5481
7,998,4.2109,1.6515,4.2854,4.0514
7,981,0.58175,0.11067,0.17429,6.6757
7,977,4.2274,0.69647,7.3221,1
7,974,0.8063,0.15339,0.48961,3.2937
7,970,-9.478,2.0159,6.8427,3.0972
7,965,2.0901,0.44455,2.4385,1.9166
7,960,-6.619,1.0905,11.464,1
7,956,-2.2458,0.56518,1.919,3.0963
7,942,1.7605,0.37444,1.0608,3.7108
7,938,-1.8349,0.30231,3.1782,1
7,932,-3.9158,0.74493,2.2808,3.4336
7,927,-1.4185,0.3017,0.68376,4.6389
7,923,-3.3585,1.5321,3.0669,5.2519
7,888,-1.4734,0.74161,1.9144,4.0727
7,822,-2.3962,1.9607,4.6416,4.441
7,793,-2.8563,1.331,2.9668,4.7164
7,774,-10.93,2.0792,4.3762,4.995
7,751,-4.0274,2.1329,5.0238,4.4635
7,736,2.3749,0.50513,2.5703,2.0661
7,707,3.4143,1.8656,3.8837,5.0503
7,691,5.4037,1.9907,4.6442,4.5063
7,665,-4.2381,1.3965,4.3539,3.372
7,661,-5.3404,1.344,4.1451,3.4087
7,646,4.7113,1.5524,3.427,4.7623
7,641,4.3598,1.4366,3.0305,4.9836
7,625,-3.3141,1.3374,3.1445,4.4715
7,612,-6.9438,1.321,7.4464,1.865
7,603,5.6167,1.1946,6.9843,1.7982
7,598,-4.6705,0.76947,8.0895,1
7,594,-3.0646,0.65183,4.108,1.6681
7,574,-3.2001,1.6672,4.0251,4.3546
7,556,-2.4144,0.64957,2.0893,3.2685
7,550,1.5818,0.30092,0.89607,3.5305
7,538,2.4516,0.84079,2.5053,3.5283
7,532,4.5086,1.0505,2.1438,5.1515
7,527,6.4632,1.0648,11.195,1
7,524,5.9527,1.1324,3.2347,3.6805
7,507,-2.7202,1.2409,2.9064,4.4885
7,495,-5.5218,1.742,5.0311,3.6401
7,482,1.3499,0.28712,1.9831,1.5221
7,473,2.7395,0.78172,3.0771,2.6708
7,464,-6.7227,1.4299,14.403,1.0437
7,458,-4.5141,1.663,4.5102,3.8763
7,440,3.7458,0.61712,6.4879,1
7,431,2.5967,0.89055,3.586,2.6109
7,423,2.1745,0.80108,2.0298,4.1492
7,409,7.6073,3.5449,7.3411,5.0767
7,385,2.9743,0.63262,3.3587,1.9802
7,379,2.7877,0.70155,2.5862,2.8519
7,373,8.1582,1.3441,14.13,1
7,370,7.967,2.2734,4.2398,5.6374
7,359,6.4465,2.0337,6.5024,3.2881
7,343,3.6874,1.5686,3.4449,4.787
7,330,5.2467,0.86439,9.0875,1
7,320,5.3352,1.9654,4.3631,4.7359
7,305,-6.6078,2.0846,7.5643,2.8973
7,300,-5.3023,2.5217,6.0957,4.3492
7,275,3.7267,0.79265,2.5645,3.2495
7,271,4.9793,1.0591,4.3112,2.5826
7,266,4.5211,0.74486,7.8308,1
7,255,-3.0746,1.3079,2.8562,4.8142
7,240,-4.3542,1.3736,2.5688,5.6217
7,207,5.3321,2.4847,6.9322,3.7682
7,193,4.7186,1.8506,6.2805,3.0977
7,164,3.2945,1.7727,4.5041,4.1377
7,142,8.6828,3.4053,7.8823,4.5418
7,118,4.8262,2.2016,6.3256,3.659
7,100,7.1536,2.2568,5.9739,3.9716
7,91,1.7476,0.33247,1.8008,1.941
7,79,5.0904,1.6773,3.5159,5.0154
7,71,6.7306,2.0245,4.4412,4.7924
7,63,6.427,1.9332,7.4168,2.7403
7,47,0.67183,0.12781,0.38621,3.4791
7,39,3.0483,0.71024,2.337,3.1951
7,30,6.9545,2.3851,6.7713,3.7031
7,13,1.9447,0.58494,2.1394,2.8744
7,7,-1.4322,0.23595,2.4806,1
7,4,2.8684,0.66831,1.4192,4.9507
6,983,-5.4418,2.372,5.3911,4.6257
6,976,-10.511,2.6453,8.0749,3.4441
6,967,7.5773,2.2792,5.5775,4.2961
6,959,4.3216,1.2999,4.1407,3.3004
6,950,0.13022,0.021454,0.22555,1
6,947,-6.0687,1.1545,2.9874,4.0628
6,940,-1.4014,0.37703,1.3272,2.9865
6,935,-0.10363,0.017072,0.17948,1
6,930,1.7192,0.49058,1.2365,4.1712
6,902,3.9189,2.6621,5.9929,4.67
6,800,3.196,3.0095,6.8316,4.6313
6,772,5.95,3.3483,6.8347,5.1503
6,739,-2.9815,0.4912,5.1641,1
6,733,-4.1716,2.446,5.2016,4.9438
6,698,-8.1958,3.2143,6.4895,5.2073
6,681,-0.63846,0.12146,0.39825,3.2064
6,677,-0.7491,0.14251,0.33292,4.5002
6,663,2.2579,0.93615,2.5628,3.8403
6,644,-1.9567,0.9118,1.873,5.1179
6,614,4.9175,2.1939,5.0075,4.6061
6,608,0.56198,0.092587,0.97338,1
6,605,-4.0884,1.0289,3.7001,2.9234
6,597,6.9936,1.8815,6.9156,2.8603
6,562,3.6109,2.1172,5.0915,4.3718
6,552,-7.4419,1.7339,5.6604,3.2204
6,535,-2.8381,1.1767,2.905,4.2586
6,526,-2.9343,0.73844,1.2339,6.2916
6,497,3.1298,1.7359,4.0579,4.4973
6,484,-2.5388,0.63893,4.2822,1.5686
6,475,-4.7264,1.4911,5.7047,2.7479
6,461,3.2411,1.3787,3.5438,4.0901
6,439,-5.793,2.2041,7.7238,3.0001
6,411,-2.1529,1.2788,2.6872,5.0033
6,382,-3.9485,1.3011,4.8244,2.8352
6,372,-4.0401,1.3312,2.3218,6.0277
6,352,-2.3544,1.2469,2.6822,4.8874
6,329,-6.661,2.6881,5.4217,5.2125
6,303,2.7341,1.5604,3.7119,4.4194
6,273,-5.1417,1.5466,4.542,3.5798
6,265,-2.87,0.61043,1.6799,3.8201
6,243,4.4686,2.3666,4.6932,5.3013
6,230,-9.301,1.7694,8.8985,2.0905
6,226,-14.458,2.3819,25.041,1
6,201,-2.3787,1.4488,3.6349,4.1903
6,182,-8.3187,1.3705,14.408,1
6,177,-8.3666,1.3784,14.491,1
6,144,-2.311,1.5387,3.4179,4.7329
6,104,-4.409,2.4454,5.542,4.6389
6,89,-7.5978,2.8908,6.4381,4.7205
6,67,-5.439,2.3137,4.8286,5.0375
6,53,-3.8097,0.72475,5.2053,1.4638
6,49,-4.5319,1.0559,3.8807,2.8605
6,41,-9.2919,2.4999,7.4386,3.5331
6,33,0.23296,0.03838,0.4035,1
6,19,-3.7456,1.7086,4.6392,3.872
6,6,-4.0801,1.1643,2.9784,4.1097
5,979,5.2507,2.6428,5.1547,5.3901
5,962,-3.5036,1.4904,3.2308,4.8498
5,949,3.2251,0.81164,2.064,4.1341
5,937,-7.0083,2.2109,8.3165,2.7949
5,925,8.9705,6.6093,14.113,4.9234
5,776,11.454,12.565,26.448,4.9947
5,738,6.8966,4.2004,8.7124,5.0686
5,683,5.9319,2.5857,5.0321,5.402
5,675,11.467,5.231,13.801,3.9847
5,632,3.8016,2.4525,5.1003,5.0554
5,607,5.139,1.5458,5.6107,2.8964
5,592,-3.1393,2.0253,4.6624,4.5668
5,548,2.5825,1.2282,2.8719,4.4963
5,522,-7.9219,2.2606,3.5372,6.7188
5,486,-4.2183,2.5692,6.1791,4.3712
5,466,-4.9524,2.6228,6.9715,3.9552
5,444,2.064,0.39265,1.861,2.2182
5,426,5.5809,3.9369,8.7406,4.7353
5,375,4.7876,2.2309,4.7102,4.9795
5,332,4.9254,3.2795,6.553,5.2614
5,278,10.683,6.8917,16.006,4.5268
5,263,12.163,6.9415,13.304,5.4853
5,228,5.1254,1.2899,2.1482,6.3125
5,184,10.557,6.6606,16.042,4.3651
5,179,2.7424,0.58328,1.5699,3.9059
5,127,8.1448,7.0581,15.065,4.9254
5,77,12.869,7.3445,13.544,5.7008
5,55,4.2244,0.98425,4.8784,2.1211
5,45,8.3064,2.2347,5.8259,4.0327
5,35,9.0934,2.8687,6.4053,4.7085
5,9,2.9689,1.5975,3.891,4.3163
4,972,12.55,8.2707,15.723,5.5303
4,945,14.553,5.8729,14.561,4.2402
4,874,14.653,19.363,30.202,6.7401
4,700,10.563,7.9115,15.073,5.5182
4,656,17.401,13.749,26.012,5.5569
4,600,6.7594,4.8114,11.137,4.5419
4,529,2.9795,1.6525,3.1973,5.4338
4,479,7.9224,4.9415,11.424,4.5477
4,446,6.6249,3.728,8.8797,4.4138
4,387,16.164,13.666,26.62,5.3971
4,314,15.131,14.028,24.449,6.032
4,232,28.394,17.71,27.158,6.8559
4,181,-3.5288,2.3496,4.9385,5.0019
4,93,20.404,21.172,31.397,7.0893
4,51,9.7224,3.4602,8.0783,4.5032
4,32,-4.5177,2.8179,5.9629,4.9682
3,952,26.955,20.829,26.358,8.3082
3,741,38.282,58.148,67.221,9.0942
3,610,27.229,28.956,37.316,8.158
3,520,29.553,24.667,50.283,5.1573
3,442,23.111,23.471,30.379,8.1227
3,268,36.98,41.321,40.774,10.654
3,176,34.384,42.391,43.362,10.278
3,43,32.635,23.436,43.562,5.656
2,934,60.903,103.79,60.593,18.008
2,554,46.185,62.437,41.713,15.736
2,363,49.044,74.055,44.613,17.451
2,57,67.432,96.211,56.53,17.893
1,679,111.63,242.83,86.981,29.35
1,477,237.94,715.7,104.09,72.288
1,225,151.66,315.06,103.04,32.145
0,1000,0,1514.6,15923,15923
